geolocation_zip_code_prefix,geolocation_state,geolocation_city,geolocation_lat,geolocation_lng
29203,ES,guarapari,-20.67639066312762,-40.517395414282156
29206,ES,guarapari,-20.7161352995202,-40.52369971020271
29208,ES,guarapari,-20.683824351838524,-40.52076592943434
29209,ES,guarapari,-20.73131235546684,-40.55274900722035
29210,ES,guarapari,-20.66582027060252,-40.505072575561556
29211,ES,guarapari,-20.64404602314044,-40.512754637848104
29212,ES,guarapari,-20.641715958754293,-40.51512444469158
29213,ES,guarapari,-20.640760964315994,-40.50899384799111
29214,ES,guarapari,-20.65669577179757,-40.505743875176236
29215,ES,guarapari,-20.659103414794956,-40.49816625253032
29216,ES,guarapari,-20.653068643382223,-40.48822196336065
29217,ES,guarapari,-20.65594941318745,-40.49176226563852
29220,ES,guarapari,-20.628070137697076,-40.47621600036773
29221,ES,guarapari,-20.618995087504413,-40.45609932489781
29222,ES,guarapari,-20.642418803292,-40.50006739895994
29227,ES,guarapari,-20.648083707640048,-40.49080179741277
29230,ES,anchieta,-20.798623626839635,-40.64575177911742
29240,ES,alfredo chaves,-20.62951940460962,-40.748417453607516
29255,ES,marechal floriano,-20.41581361584733,-40.68892812472568
29258,ES,araguaia,-20.415509083845222,-40.64411836054274
29260,ES,domingos martins,-20.36202443550713,-40.68169578734027
29263,ES,isabel,-20.373782921416414,-40.56310209026857
29273,ES,domingos martins paraju,-20.340183139504454,-40.73167973417412
29278,ES,arace domingos martins,-20.25226038532066,-40.90545521600714
29280,ES,iconha,-20.788572912417976,-40.81401545940601
29285,ES,piuma,-20.84092324267051,-40.733716050359924
29290,ES,rio novo do sul,-20.862547934460142,-40.93472847864361
29295,ES,vargem alta,-20.661042249020994,-41.00973792524604
29297,ES,jacigua,-20.706822352054118,-41.01712786426433
29300,ES,cachoeiro de itapemirim,-20.84727632154264,-41.12094308490701
29301,ES,cachoeiro de itapemirim,-20.842252780289392,-41.12908974142244
29302,ES,cachoeiro de itapemirim,-20.849653484193308,-41.12928782394467
29303,ES,cachoeiro de itapemirim,-20.852470737118782,-41.11860083741324
29304,ES,cachoeiro de itapemirim,-20.857485062320926,-41.11645260534346
29305,ES,cachoeiro de itapemirim,-20.855086319403018,-41.1085210323489
29306,ES,cachoeiro de itapemirim,-20.850833130667286,-41.10563923745024
29307,ES,cachoeiro de itapemirim,-20.844656785155898,-41.11086634707247
29308,ES,cachoeiro de itapemirim,-20.842312657173373,-41.119305468610584
29309,ES,cachoeiro de itapemirim,-20.836852377543433,-41.11712402650809
29310,ES,cachoeiro de itapemirim,-20.84407809243279,-41.13910211228691
29311,ES,cachoeiro de itapemirim,-20.8448130765065,-41.14317080694859
29312,ES,cachoeiro de itapemirim,-20.848828413130512,-41.15267862914693
29313,ES,cachoeiro de itapemirim,-20.833354593856072,-41.154771117529016
29314,ES,cachoeiro de itapemirim,-20.844355635442618,-41.154077046272235
29315,ES,cachoeiro de itapemirim,-20.847194704601023,-41.15815029554319
29316,ES,cachoeiro de itapemirim,-20.847148750817716,-41.112945633419415
29317,ES,cachoeiro de itapemirim,-20.847017189110936,-41.13969379907719
29321,ES,cachoeiro de itapemirim vargem grande do soturno,-20.927345834475812,-41.81483334005374
29323,ES,pacotuba,-20.762729094305136,-41.271606233951005
29325,ES,itaoca,-20.725215665728925,-41.13459491271604
29327,ES,burarama,-20.102756525161652,-40.562648649470844
29328,ES,corrego dos monos,-20.883329999999944,-41.19999999999993
29329,ES,conduru,-20.68770402723946,-41.20195222593812
29330,ES,itapemirim,-20.94873376083929,-40.806594389881404
29338,ES,itapemirim itaipava,-20.895348281189317,-40.77810392958191
29345,ES,marataizes,-21.02903455977492,-40.81988411713234
29350,ES,presidente kennedy,-21.118842888154113,-41.04097700588085
29360,ES,castelo,-20.605142342946397,-41.205064130819856
29370,ES,conceicao do castelo,-20.358452795674594,-41.248416903380104
29375,ES,venda nova do imigrante,-20.33194066682444,-41.13348295102573
29378,ES,sao joao de vicosa,-20.336687999999995,-41.185111500000005
29380,ES,muniz freire,-20.46193682905066,-41.4150904920753
29386,ES,muniz freire,-20.335972909905706,-41.3904879524313
29390,ES,iuna,-20.34934466440623,-41.533914479595126
29395,ES,ibatiba,-20.2344775404444,-41.5078268504932
29398,ES,irupi,-20.34558079801918,-41.64103293460144
29400,ES,mimoso do sul,-21.061437567098334,-41.36299402565532
29420,ES,sao jose das torres,-19.900436161470907,-43.9990296612386
29450,ES,apiaca,-21.15361179439716,-41.56752493769254
29460,ES,bom jesus do norte,-21.126170093929716,-41.672395604771566
29470,ES,sao jose do calcado,-21.02010508151172,-41.652573020908285
29475,ES,alto calcado,-20.946109999999976,-41.61999999999995
29480,ES,muqui,-20.951432735910483,-41.342105694944046
29490,ES,atilio vivacqua,-20.91932831491706,-41.196078994269946
29500,ES,alegre,-20.761299711200177,-41.534755315079884
29510,ES,celina,-19.942115887561506,-40.67228393160809
29515,ES,cafe,-20.771505660340384,-41.53560726330037
29520,ES,rive,-20.756742115065904,-41.4593121536793
29540,ES,ibitirama,-20.5382035730554,-41.66475526053836
29550,ES,jeronimo monteiro,-20.79136481334692,-41.392007651306024
29560,ES,guacui,-20.77270415151986,-41.67516919222562
29564,ES,sao pedro de rates,-20.78110999999996,-41.80055999999996
29580,ES,dores do rio preto,-20.68807524514508,-41.846127359330204
29590,ES,divino de sao lourenco,-20.617912353901264,-41.68835153581051
29600,ES,afonso claudio,-20.076803486410192,-41.12367291242542
29609,ES,afonso claudio,-20.07893433699639,-41.12429399999999
29615,ES,laranja da terra,-19.89437079789509,-41.06067256624188
29619,ES,laranja da terra,-19.825279999999964,-41.11110999999994
29620,ES,itarana,-19.876439038901783,-40.874579158192724
29630,ES,brejetuba,-20.14734739884345,-41.29154720249478
29640,ES,santa leopoldina,-20.10058605098536,-40.52922807641648
29645,ES,santa maria de jetiba,-20.02897612373676,-40.747950421154826
29650,ES,santa teresa,-19.94751800174861,-40.6102537638142
29654,ES,santo antonio do canaa,2.8545299564090527,-70.31520024946744
29660,ES,santa teresa sao joao de petropolis,-19.879860634382204,-40.626739587261234
29665,ES,sao roque do canaa,-19.74086406964666,-40.65918673723662
29670,ES,ibiracu,-19.83094465859525,-40.36909179603315
29680,ES,joao neiva,-19.751406013219174,-40.38714870604602
29687,ES,acioli,-19.655909222582128,-40.46336507540551
29690,ES,itaguacu,-19.791829254602618,-40.853710007279176
29695,ES,itaimbe,-19.66469628173546,-40.83650571195031
29700,ES,colatina,-19.540603128703477,-40.62609900039916
29701,ES,colatina,-19.541703243980315,-40.6280213944039
29702,ES,colatina,-19.54593341975414,-40.6341758002362
29703,ES,colatina,-19.523437358717747,-40.6395453495942
29704,ES,colatina,-19.526831876306623,-40.66250698548117
29705,ES,colatina,-19.511489379980475,-40.63230294440166
29706,ES,colatina,-19.521478962315797,-40.6469112597839
29707,ES,colatina,-19.542007961076173,-40.6432503369834
29708,ES,colatina,-19.546100160077998,-40.62335923760707
29709,ES,colatina,-19.520922211731424,-40.67980351153039
29712,ES,colatina,-19.52682159951878,-40.56873683000335
29714,ES,colatina,-19.545996074157472,-40.633042029572906
29720,ES,governador lindenberg,-19.25247890510735,-40.4611191204351
29724,ES,novo brasil,-19.253832623962595,-40.505693628063305
29725,ES,marilandia,-19.411969908272425,-40.54293880377069
29730,ES,baixo guandu,-19.512147450718732,-41.01282738640002
29735,ES,quilometro 14 do mutum,-19.39858970116328,-40.905290937201045
29737,ES,alto mutum preto,-19.274999999999977,-40.90749999999997
29745,ES,sao domingos do norte,-19.140458188134787,-40.61645177710805
29750,ES,pancas,-19.19804196643983,-40.84430037871304
29752,ES,vila verde,-18.972757358206497,-40.873194660712045
29755,ES,lajinha pancas,-19.358420170637917,-40.94192357142872
29760,ES,alto rio novo,-19.058137575204128,-41.01880028801369
29770,ES,mantenopolis,-18.863246397612162,-41.119913366773574
29772,ES,santa luzia de mantenopolis,-18.88493545170069,-41.01554984953388
29780,ES,sao gabriel da palha,-19.01697087902663,-40.53708217768275
29785,ES,vila valerio,-18.99628828174223,-40.38408615733555
29795,ES,aguia branca,-18.98541782671189,-40.74136331080141
29800,ES,barra de sao francisco ecoporanga,-18.566040596737707,-40.85758892256109
29807,ES,monte sinai,-18.58693640583062,-40.887507065441
29815,ES,paulista,-18.664650278123833,-40.795175249999986
29820,ES,agua doce do norte,-18.54185665118364,-40.98400363809444
29822,ES,vila nelita,-18.476713762810867,-41.01877846394589
29824,ES,santo agostinho,-18.41277999999994,-41.03666999999996
29826,ES,governador lacerda de aguiar,-18.633609999999976,-40.94277999999997
29830,ES,nova venecia,-18.70578292592187,-40.4047358646685
29843,ES,vila pavao,-18.619826603212967,-40.60427139455471
29845,ES,boa esao pauloeranca,-18.53509681061443,-40.301943785773574
29850,ES,ecoporanga,-18.37023823035977,-40.82467452324385
29880,ES,mucurici,-18.083241379668063,-40.52201488929334
29884,ES,itabaiana,-12.638524155189108,-37.94725509040245
29885,ES,ponto belo,-18.130840571422823,-40.53806395109799
29890,ES,montanha,-18.13083571336526,-40.357554283830645
29894,ES,vinhatico,-18.198594334937315,-40.263793351536286
29900,ES,linhares,-19.394051713593832,-40.06771757948438
29901,ES,linhares,-19.39903706629612,-40.05694208832487
29902,ES,linhares,-19.38069703562227,-40.06180568116311
29903,ES,linhares,-19.392277217097202,-40.04831165467508
29904,ES,linhares,-19.3754052072041,-40.05804616524826
29905,ES,linhares,-19.364660845929777,-40.052579708476166
29906,ES,linhares,-19.354245481822492,-40.05374867072381
29907,ES,linhares,-19.375407237233812,-40.071853105648565
29908,ES,linhares,-19.349622909821193,-40.05001762813601
29909,ES,linhares,-19.308350895698325,-40.067772134300206
29913,ES,linhares,-19.40826599999999,-40.064600250000005
29918,ES,linhares,-19.39172700347962,-40.061084501159854
29920,ES,rio bananal,-19.263935031253364,-40.324090121066554
29925,ES,sao jorge do tiradentes,-11.11501773189445,-50.19925105904838
29927,ES,sooretama,-19.188864467370223,-40.100299343167585
29930,ES,sao mateus,-18.71861466142281,-39.85512838133194
29931,ES,sao mateus,-18.717390764601543,-39.86612423862839
29932,ES,sao mateus,-18.712323854810663,-39.872813639479546
29933,ES,sao mateus,-18.718923886833913,-39.84771837946391
29934,ES,sao mateus,-18.718328576961284,-39.83859455817204
29936,ES,sao mateus,-18.729611439012878,-39.847358569997525
29937,ES,sao mateus,-18.732788499193703,-39.842359297550715
29938,ES,sao mateus,-18.726016165217725,-39.85577872804152
29940,ES,sao mateus,-18.71904057224256,-39.87349119210371
29941,ES,sao mateus,-18.718008094856796,-39.873995081501725
29942,ES,sao mateus,-18.724972115194113,-39.87457980711901
29943,ES,sao mateus,-18.722152730686723,-39.92728539896565
29944,ES,sao mateus,-18.77346364244314,-39.75500529521586
29945,ES,sao mateus,-18.740406120626798,-39.75444018056164
29946,ES,sao mateus,-18.734532257502703,-39.7647098388396
29950,ES,jaguare,-18.90913470436216,-40.07387443896938
29960,ES,conceicao da barra,-18.57572124689934,-39.73806220774859
29965,ES,itaunas,-18.418738006611395,-39.70806405383186
29967,ES,braco do rio conceicao da barra,-18.943560198567702,-39.930626302776616
29970,ES,pedro canario,-18.29105531826203,-39.959830740400456
29978,ES,cristal do norte,-18.089158212695203,-40.10959902713075
29980,ES,pinheiros,-18.41060336077438,-40.21987423270627
29985,ES,sao joao do sobrado,-18.32097783533344,-40.40572143357216
30001,MG,belo horizonte,-19.92398883986376,-43.93570612505038
30035,MG,belo horizonte,-19.90115537968148,-43.918429127127865
30108,MG,belo horizonte,-18.99191036421,-49.45067631754277
30110,MG,belo horizonte,-19.92957797076054,-43.93678373262599
30111,MG,belo horizonte,-19.91916213742423,-43.94431129487232
30112,MG,belo horizonte,-19.937296704664476,-43.93615282201613
30120,MG,belo horizonte,-19.918409279679256,-43.94017020472439
30130,MG,belo horizonte,-19.931996557590267,-43.93228112770117
30140,MG,belo horizonte,-19.93099340851858,-43.93580226744408
30150,MG,belo horizonte,-19.925907291979936,-43.926862564725454
30160,MG,belo horizonte,-19.927778812310493,-43.93970818899477
30166,MG,belo horizonte,-19.92623156924808,-43.93779291672924
30170,MG,belo horizonte,-19.927260748646614,-43.94485660070069
30171,MG,belo horizonte,-19.92399927615559,-43.944359752697856
30180,MG,belo horizonte,-19.926752781122897,-43.94672620842367
30186,MG,belo horizonte,-19.90805786539898,-43.883818025390994
30190,MG,belo horizonte,-19.924775965269745,-43.946945168821436
30210,MG,belo horizonte,-19.950338430801633,-43.91682575420161
30220,MG,belo horizonte,-19.939989214985673,-43.91971486511652
30230,MG,belo horizonte,-19.919303776714457,-43.913934142158645
30240,MG,belo horizonte,-19.93105159619724,-43.91810818948971
30250,MG,belo horizonte,-19.92766451359304,-43.92296393442164
30260,MG,belo horizonte,-19.925024456770437,-43.91159709173928
30270,MG,belo horizonte,-19.92137558983706,-43.90611074343838
30280,MG,belo horizonte,-19.908227635216374,-43.904196673041646
30285,MG,belo horizonte,-19.914041302051864,-43.89688156053731
30286,MG,belo horizonte,-19.948242808630056,-43.96228573879766
30290,MG,belo horizonte,-19.919185875413593,-43.88179716911903
30295,MG,belo horizonte,-19.913477374787366,-43.88387721837471
30310,MG,belo horizonte,-19.947044090696068,-43.92850618699166
30315,MG,belo horizonte,-19.954005438656157,-43.93067098331156
30320,MG,belo horizonte,-19.966328436070835,-43.93942770536868
30328,MG,belo horizonte,-19.969885948381293,-43.94239902888209
30330,MG,belo horizonte,-19.944966888747746,-43.939394247620314
30335,MG,belo horizonte,-19.926553601777027,-43.944835072612904
30350,MG,belo horizonte,-19.949511482629454,-43.94786603436145
30360,MG,belo horizonte,-19.964349073960218,-43.94822459569602
30380,MG,belo horizonte,-19.94512586373485,-43.952226082083214
30390,MG,belo horizonte,-19.992644268647023,-43.96666833151284
30410,MG,belo horizonte,-19.925474813333793,-43.968500320550916
30411,MG,belo horizonte,-19.926480783302548,-43.96647092291285
30420,MG,belo horizonte,-19.930813145709514,-43.99893551894223
30421,MG,belo horizonte,-19.937081168456363,-43.976330584754095
30430,MG,belo horizonte,-19.933517306138317,-43.96278897441115
30431,MG,belo horizonte,-19.934772144298034,-43.966537732495695
30441,MG,belo horizonte,-19.93693568453909,-43.958203736472655
30451,MG,belo horizonte,-19.935786172462258,-43.96297221396291
30455,MG,belo horizonte,-19.969331062112797,-43.962128308917606
30460,MG,belo horizonte,-19.942315187344903,-43.972361517812125
30480,MG,belo horizonte,-19.928665886385094,-43.97688198542904
30490,MG,belo horizonte,-19.951509363033047,-43.97489996240398
30492,MG,belo horizonte,-19.969362638238728,-43.967198188001916
30493,MG,belo horizonte,-19.972911393939604,-43.965468888758174
30494,MG,belo horizonte,-19.961548127759368,-43.96057568929279
30510,MG,belo horizonte,-19.939146494050814,-43.99312528450319
30512,MG,belo horizonte,-19.94275996250535,-44.00001163482952
30514,MG,belo horizonte,-19.95207305480263,-43.992326728226615
30516,MG,belo horizonte,-19.950985807024868,-43.98943860467245
30518,MG,belo horizonte,-19.9524778565454,-44.00316172093159
30520,MG,belo horizonte,-19.9410434999616,-44.01860505285288
30525,MG,belo horizonte,-19.933692410418043,-44.01232976833674
30530,MG,belo horizonte,-19.92928123413916,-44.000133075821935
30532,MG,belo horizonte,-19.939034485529398,-44.004330895970284
30535,MG,belo horizonte,-19.92412209537928,-43.99157294969074
30540,MG,belo horizonte,-19.962974368024707,-43.99519656174626
30550,MG,belo horizonte,-19.943798470635855,-43.981911095468924
30555,MG,belo horizonte,-19.953733477867658,-43.977712724116174
30570,MG,belo horizonte,-19.958332780348087,-43.977363094858816
30575,MG,belo horizonte,-19.97306556964586,-43.972775989773524
30580,MG,belo horizonte,-19.962280661479653,-43.98717151298172
30590,MG,belo horizonte,-19.962491316836324,-43.9936276675572
30610,MG,belo horizonte,-19.963143719401774,-44.00309481954978
30620,MG,belo horizonte,-19.9837012010167,-44.001532164648324
30622,MG,belo horizonte,-19.987931317166627,-43.9912361893224
30624,MG,belo horizonte,-19.99588237315875,-43.996823758115674
30626,MG,belo horizonte,-20.001796703940748,-44.01043380389954
30627,MG,belo horizonte,-19.99530052139403,-44.020531566541806
30628,MG,belo horizonte,-20.003805514889528,-44.0019164469987
30640,MG,belo horizonte,-19.977613208619296,-44.02094811891251
30642,MG,belo horizonte,-19.98306137064349,-44.01218476555063
30644,MG,belo horizonte,-19.990637575342408,-44.01416225414999
30660,MG,belo horizonte,-19.98544403929767,-44.02366605329675
30662,MG,belo horizonte,-19.985406164415004,-44.040822129290746
30664,MG,belo horizonte,-20.000684937843292,-44.03660244263686
30666,MG,belo horizonte,-20.009814081327526,-44.030893489922704
30668,MG,belo horizonte,-20.00007329788159,-44.02846472996928
30670,MG,belo horizonte,-20.001646928840078,-44.02187519157933
30672,MG,belo horizonte,-20.02541526730994,-44.07755654751054
30686,MG,belo horizonte,-19.996132002221696,-44.033212560649744
30690,MG,belo horizonte,-19.977666237697562,-44.049730118087155
30692,MG,belo horizonte,-19.988370594907455,-44.050200333703685
30710,MG,belo horizonte,-19.913311744754374,-43.95953995655717
30720,MG,belo horizonte,-19.913964198659727,-43.97610621974729
30730,MG,belo horizonte,-19.915255199433417,-43.98684761328913
30750,MG,belo horizonte,-19.899617473247282,-43.97794658010381
30760,MG,belo horizonte,-19.90809821577453,-43.96181773151535
30770,MG,belo horizonte,-19.906554331630655,-43.97077829257326
30775,MG,belo horizonte,-19.896660342324566,-43.96883416140423
30810,MG,belo horizonte,-19.896015545156512,-43.98424525192196
30820,MG,belo horizonte,-19.904259080623316,-43.997279504000566
30830,MG,belo horizonte,-19.90261704520978,-44.00323591922964
30840,MG,belo horizonte,-19.890505121470902,-43.999530839762926
30850,MG,belo horizonte,-19.9190321698307,-44.00313470780777
30855,MG,belo horizonte,-19.922849857688156,-44.01349978380318
30860,MG,belo horizonte,-19.922276638402362,-44.01111072201503
30865,MG,belo horizonte,-19.91328744019235,-44.02148831870651
30870,MG,belo horizonte,-19.906597073734606,-44.009312383094766
30880,MG,belo horizonte,-19.90287647253082,-44.017052528045255
30881,MG,belo horizonte,-19.895287329977926,-44.015164339694905
30882,MG,belo horizonte,-19.882081449276647,-44.00980929177732
31010,MG,belo horizonte,-19.915223373020947,-43.917264186651245
31015,MG,belo horizonte,-19.910796892679837,-43.925699455567326
31030,MG,belo horizonte,-19.90586856109598,-43.92390204902116
31035,MG,belo horizonte,-19.89882312396387,-43.91995942778065
31050,MG,belo horizonte,-19.8984111351586,-43.89523769392247
31060,MG,belo horizonte,-19.893868712131443,-43.90335857820652
31070,MG,belo horizonte,-19.88890447948507,-43.89785193306336
31080,MG,belo horizonte,-19.88503814271429,-43.90923613335291
31110,MG,belo horizonte,-19.904659467905173,-43.93695309487866
31130,MG,belo horizonte,-19.89186840428718,-43.942368830288096
31140,MG,belo horizonte,-19.894843460746237,-43.93159802389798
31150,MG,belo horizonte,-19.87961684576946,-43.943844284568215
31155,MG,belo horizonte,-19.873046778746193,-43.93861256282003
31160,MG,belo horizonte,-19.87926911727396,-43.93177725535666
31170,MG,belo horizonte,-19.886334812961188,-43.92367341576184
31210,MG,belo horizonte,-19.906881011585426,-43.94924199623332
31230,MG,belo horizonte,-19.896561569528053,-43.956966850039315
31235,MG,belo horizonte,-19.89204255875086,-43.954314531381215
31250,MG,belo horizonte,-19.88670514627457,-43.95894149735555
31255,MG,belo horizonte,-19.86963430072193,-43.950959989265286
31260,MG,belo horizonte,-19.86040342069966,-43.94050194694596
31270,MG,belo horizonte,-19.858848484422506,-43.955269241143405
31275,MG,belo horizonte,-19.85851499592107,-43.96703921103057
31310,MG,belo horizonte,-19.873022266338285,-43.982143211516174
31320,MG,belo horizonte,-19.88474212161268,-43.98412342357713
31330,MG,belo horizonte,-19.878369594380786,-43.99628150542416
31340,MG,belo horizonte,-19.86454066011728,-43.9894793449634
31360,MG,belo horizonte,-19.873299067429798,-44.010172248578364
31365,MG,belo horizonte,-19.866199645137197,-44.001264563318145
31370,MG,belo horizonte,-19.84740453323003,-44.00653254041641
31510,MG,belo horizonte,-19.81456931462135,-43.96544730649254
31515,MG,belo horizonte,-19.823416435279086,-43.96049969148225
31520,MG,belo horizonte,-19.819288604302308,-43.96916662791189
31525,MG,belo horizonte,-19.825659440273114,-43.97272971558917
31530,MG,belo horizonte,-19.826544806613022,-43.979823982129126
31535,MG,belo horizonte,-19.815030740120847,-43.981545604097185
31540,MG,belo horizonte,-19.82848842292957,-43.9889076238863
31545,MG,belo horizonte,-19.835074518689176,-44.003693905689566
31550,MG,belo horizonte,-19.83967718284602,-43.98606138999561
31555,MG,belo horizonte,-19.841326725265677,-43.97985453595454
31560,MG,belo horizonte,-19.839322326666363,-43.97452139890381
31565,MG,belo horizonte,-19.83426177034968,-43.96682567339582
31570,MG,belo horizonte,-19.807884545156707,-43.98081789877275
31573,MG,belo horizonte,-19.81104805351465,-43.99004372826029
31575,MG,belo horizonte,-19.805587296400052,-43.99636571374942
31578,MG,belo horizonte,-19.813689189070175,-44.00198913076518
31580,MG,belo horizonte,-19.8224115996002,-43.99780644987616
31585,MG,belo horizonte,-19.824271108784608,-44.00662725545154
31610,MG,belo horizonte,-19.812662260427448,-43.95429104180249
31615,MG,belo horizonte,-19.80726794075291,-43.96146398908712
31620,MG,belo horizonte,-19.80241093315592,-43.96718833505116
31630,MG,belo horizonte,-19.80130325796239,-43.95656921799669
31640,MG,belo horizonte,-19.802006338152918,-43.97311729118406
31650,MG,belo horizonte,-19.803021184575947,-43.96633590527659
31652,MG,belo horizonte,-19.798264132297298,-43.97704757818305
31655,MG,belo horizonte,-19.78937290611534,-43.98443720494618
31660,MG,belo horizonte,-19.808983303074413,-43.98422772730608
31680,MG,belo horizonte,-19.800581900737154,-43.99381255763057
31710,MG,belo horizonte,-19.840185204529966,-43.95929820167508
31720,MG,belo horizonte,-19.833277685493282,-43.952876607109296
31725,MG,belo horizonte,-19.839820483495803,-43.94487473757863
31730,MG,belo horizonte,-19.83665865816753,-43.9453425077265
31741,MG,belo horizonte,-19.845610911139534,-43.942037494540564
31742,MG,belo horizonte,-19.831846034060995,-43.93606342218096
31744,MG,belo horizonte,-19.827784895378187,-43.947021522553044
31746,MG,belo horizonte,-19.8104515555704,-43.935675592411926
31748,MG,belo horizonte,-19.802818555951628,-43.93840141918403
31749,MG,belo horizonte,-19.834564710422494,-43.96964510127347
31760,MG,belo horizonte,-19.83579817082638,-43.93978453511451
31765,MG,belo horizonte,-19.831085157222056,-43.93565776283973
31785,MG,belo horizonte,-19.80526951595593,-43.94067925910314
31810,MG,belo horizonte,-19.860404006657046,-43.93095245752568
31812,MG,belo horizonte,-19.85422603626697,-43.93205201745757
31814,MG,belo horizonte,-19.850588547384813,-43.925263866895484
31820,MG,belo horizonte,-19.89963465113387,-44.00239920122336
31840,MG,belo horizonte,-19.84092364807566,-43.92725723536457
31842,MG,belo horizonte,-19.836870783034687,-43.923240859443304
31844,MG,belo horizonte,-19.83845261907533,-43.91576070011078
31845,MG,belo horizonte,-19.850146373225876,-43.916875196327396
31846,MG,belo horizonte,-19.833538037114135,-43.91139631430724
31870,MG,belo horizonte,-19.84345701260887,-43.90392995320548
31872,MG,belo horizonte,-19.825441137433604,-43.89763450862108
31910,MG,belo horizonte,-19.868807320783517,-43.92039954994733
31920,MG,belo horizonte,-19.87074425210356,-43.91277629295197
31930,MG,belo horizonte,-19.864361354542105,-43.90859370390124
31950,MG,belo horizonte,-19.867601122003006,-43.899454552007455
31960,MG,belo horizonte,-19.861919622468523,-43.902385589772464
31970,MG,belo horizonte,-19.85727965204518,-43.88479447663296
31975,MG,belo horizonte,-19.851010786603183,-43.885411554480946
31980,MG,belo horizonte,-19.85450904632778,-43.914680722795865
31985,MG,belo horizonte,-19.854059083122525,-43.90571305774962
31990,MG,belo horizonte,-19.854390242752903,-43.898272556148385
31995,MG,belo horizonte,-19.83961880764979,-43.89463682076062
31998,MG,belo horizonte,-19.843208079665562,-43.87528676672618
32010,MG,contagem,-19.932641635534527,-44.07820166157554
32013,MG,contagem,-19.925361289658436,-44.0862675817851
32015,MG,contagem,-19.923658278759895,-44.091616363730544
32016,MG,contagem,-19.926389269608546,-44.094038281940136
32017,MG,contagem,-19.910308271595877,-44.08276710985899
32020,MG,contagem,-19.911366929695333,-44.07420000975955
32025,MG,contagem,-19.91266641402324,-44.09889896159111
32040,MG,contagem,-19.91346335297941,-44.07146738759049
32041,MG,contagem,-19.911430399501384,-44.07347391129864
32042,MG,contagem,-19.90165679318706,-44.07703210953109
32043,MG,contagem,-19.899052332406107,-44.08587697495387
32044,MG,contagem,-19.894725026320092,-44.092954418866086
32046,MG,contagem,-19.878210881548686,-44.08915772095776
32050,MG,contagem,-19.833521677467942,-44.14587628234558
32051,MG,contagem,-19.82645514429382,-44.136386734107795
32052,MG,contagem,-19.89651358066368,-44.08683772305764
32055,MG,contagem,-19.857918974591573,-44.14432623197477
32060,MG,contagem,-19.864617531450484,-44.1152887734817
32062,MG,contagem,-19.860814745360962,-44.10900498782499
32065,MG,contagem,-19.897487165184856,-44.130797884940655
32070,MG,contagem,-19.914281595432232,-44.103721116590336
32071,MG,contagem,-19.90396943816694,-44.084721660957435
32072,MG,contagem,-19.928477370252807,-44.11233139487948
32073,MG,contagem,-19.928137745625225,-44.115850261109635
32110,MG,contagem,-19.884232316336927,-44.022748330494146
32113,MG,contagem,-19.88245835704982,-44.03432011011459
32115,MG,contagem,-19.89323678076132,-44.02764600336362
32140,MG,contagem,-19.894341078718856,-44.03854688591988
32141,MG,contagem,-19.89336147999716,-44.0669724776873
32143,MG,contagem,-19.911617424752393,-44.04380603238637
32145,MG,contagem,-19.887142059463656,-44.04889376413568
32146,MG,contagem,-19.88116985661716,-44.05786015715979
32150,MG,contagem,-19.890702787940995,-44.05594184808065
32152,MG,contagem,-19.88856817314963,-44.08176767901664
32180,MG,contagem,-19.867847334430383,-44.03082447237009
32181,MG,contagem,-19.897201190711286,-44.03491390751433
32183,MG,contagem,-19.863548346784224,-44.03867855140471
32185,MG,contagem,-19.84778182811103,-44.029711633407494
32186,MG,contagem,-19.84730824946243,-44.02072940059756
32187,MG,contagem,-19.852129632082622,-44.04148899723857
32210,MG,contagem,-19.95087686479536,-44.027794858258254
32215,MG,contagem,-19.963332796689965,-44.01709310968499
32220,MG,contagem,-19.96489113196717,-44.02415339704383
32223,MG,contagem,-19.96245109038689,-44.03779603810408
32230,MG,contagem,-19.96958552081957,-44.035150540041556
32235,MG,contagem,-19.976458116910127,-44.036708973694815
32240,MG,contagem,-19.959200255929556,-44.05225408838627
32241,MG,contagem,-19.966580146252003,-44.05699763909174
32242,MG,contagem,-19.97181285243559,-44.063726948643
32250,MG,contagem,-19.921958772995403,-44.080481498475436
32260,MG,belo horizonte contagem,-19.937137878932305,-43.976383889755596
32265,MG,contagem,-19.95289380761931,-44.044845238223914
32280,MG,contagem,-19.94666055708167,-44.05776509044413
32285,MG,contagem,-19.936691800845857,-44.06904120508118
32310,MG,contagem,-19.93861966664432,-44.03850141077247
32315,MG,contagem,-19.94114514851027,-44.04168485965468
32340,MG,contagem,-19.939457387282133,-44.05171955840286
32341,MG,contagem,-19.931965130912623,-44.05363857117267
32342,MG,contagem,-19.919354646371083,-44.05343618166021
32370,MG,contagem,-19.92800564507583,-44.036820816306765
32371,MG,contagem,-19.926710198906783,-44.035079591240525
32372,MG,contagem,-19.919822251591413,-44.02650416210547
32400,MG,ibirite,-20.017812213108755,-44.06641653112015
32404,MG,ibirite,-20.00697136653993,-44.04895788982015
32405,MG,ibirite,-20.02429163170029,-44.04080432302897
32407,MG,ibirite,-20.024137711682716,-44.06545952589445
32410,MG,ibirite,-20.038149780166066,-44.05894743851782
32412,MG,ibirite,-20.028894348262313,-44.06567633003076
32415,MG,ibirite,-20.018126413534063,-44.09150618634459
